favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
17636,Twitter for iPhone,Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!,,False,Sat May 28 21:33:58 +0000 2016,6489,736671884247478272
13267,Twitter for Android,Just returned from Colorado. Amazing crowd!,,False,Sat Jul 02 01:19:46 +0000 2016,2794,749049896431415296
10686,Twitter for Android,"Jeb Bush spent more than $40,000,000 in New Hampshire to come in 4 or 5, I spent $3,000,000 to come in 1st. Big difference in capability!",,False,Thu Feb 11 15:11:56 +0000 2016,3854,697800242553581570
44610,Twitter for iPhone,...on Monday assume duties as the acting Administrator of the EPA. I have no doubt that Andy will continue on with… https://t.co/fvLsalJSuJ,realDonaldTrump,False,Thu Jul 05 19:37:58 +0000 2018,8850,1014956573095915520
8905,Twitter for Android,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain""",,False,Sat Jun 04 23:49:35 +0000 2016,2752,739242726181462016
87986,Twitter for iPhone,The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!,,False,Tue Jun 13 10:35:55 +0000 2017,22175,874576057579565056
19909,Twitter for Android,I am honored that the great men and women of the @Teamsters have created a movement from within called Teamsters for Trump! Thank you.,,False,Sat May 07 15:53:38 +0000 2016,6654,728976091428233216
70627,Twitter for iPhone,"Today, I took action to strengthen our Nation’s defenses against biological threats. For the first time in history,… https://t.co/rohX3hoIR3",,False,Tue Sep 18 18:21:47 +0000 2018,17007,1042116488881217537
2451,Twitter for Android,I will be interviewed by @MariaBartiromo on @MorningsMaria  @FoxBusiness at 7:30 A.M. Enjoy.,,False,Tue Jan 26 11:17:29 +0000 2016,588,691943033663782912
116722,Twitter for iPhone,"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!",,False,Wed Mar 15 11:02:40 +0000 2017,36557,841967881516679168
1503,Twitter for Android,"""@PatriotByGod: @GSamUSA1 @Carolde @realDonaldTrump Trumps new VA plan will solidify Vets. Support of Trump""  I love the VETS.",,False,Wed Oct 21 00:23:31 +0000 2015,779,656626835623555072
8014,Twitter for Android,"Even though every poll, Time, Drudge etc., has me winning the debate by a lot, @FoxNews only puts negative people on. Biased - a total joke!",,False,Sun Feb 14 12:56:20 +0000 2016,2701,698853277706784772
66079,Twitter for iPhone,The era of strategic patience with the North Korea regime has failed. That patience is over. We are working closely… https://t.co/MxN04V2Yn4,,False,Fri Jun 30 20:55:44 +0000 2017,15841,880892632142143490
1027,Twitter Web Client,Univision wants to back out of signed @MissUniverse contract because I exposed the terrible trade deals that the U.S. makes with Mexico.,,False,Thu Jun 25 14:27:20 +0000 2015,971,614077418089922560
2337,Twitter for Android,.@loudobbsnews did a fantastic interview with syndicated columnist Michelle Malkin. Congrats to both!,,False,Sat Dec 12 11:47:08 +0000 2015,786,675643039780589568
15021,Twitter for Android,"If crazy @megynkelly didn't cover me so much on her terrible show, her ratings would totally tank. She is so average in so many ways!",,False,Sat Mar 19 15:16:55 +0000 2016,3785,711209847702749184
2959,Twitter for Android,"""@sprinklermanus: @CNN @realDonaldTrump they're spending millions but you're still going to win - go Donald Trump""",,False,Fri Jan 01 21:29:56 +0000 2016,814,683037464504745985
10708,Twitter for Android,"Do you think Crooked Hillary will finally close the deal? If she can't win Kentucky, she should drop out of race. System rigged!",,False,Tue May 17 23:37:06 +0000 2016,3239,732716604027502592
84560,Twitter for iPhone,"When a politician admits that “We’re not going to make America great again,” there doesn’t seem to be much reason t… https://t.co/gXJ8Jw86g8",,False,Fri Aug 17 14:17:03 +0000 2018,20375,1030458489070596096
7161,Twitter for Android,"The Phoenix V.A., it has just been reported, is in worse shape than ever before. The wait is horrendous, and people are dying. I will fix it",,False,Sat Dec 26 13:00:26 +0000 2015,2586,680734915718176768
1357,Twitter Web Client,True! https://t.co/v3Y6exaQGY,,False,Tue Oct 06 21:04:51 +0000 2015,506,651503406142607360
5319,Twitter for Android,Will be interviewed on @Morning_Joe at 7:40. ENJOY!,,False,Wed Mar 16 11:35:33 +0000 2016,1072,710066971367190528
174117,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,,False,Wed Dec 06 15:00:03 +0000 2017,42893,938422792080457731
87295,Twitter for iPhone,"....are all coming back to the U.S. So is everyone else. We now have the best Economy in the World, the envy of all… https://t.co/lIG2fQ9tWA",,False,Mon Mar 18 11:45:19 +0000 2019,18695,1107608921370513408
3638,Twitter Web Client,No more Clintons or Bushes! https://t.co/bHz4Etnhw7,,False,Tue Sep 01 19:26:30 +0000 2015,2320,638795082154549248
10992,Twitter for iPhone,"Join me in Dallas, Texas on Thursday!
#AmericaFirst #Trump2016 
https://t.co/fX0kXZUNqz https://t.co/c7sCbHDAQh",,False,Wed Jun 15 20:52:45 +0000 2016,3935,743184492907610112
13143,Twitter for Android,"Lindsey Graham is all over T.V., much like failed 47% candidate Mitt Romney. These nasty, angry, jealous  failures have ZERO credibility!",,False,Mon Mar 07 12:03:59 +0000 2016,4514,706812638215303168
1620,Twitter for Android,"""@jfgrcar: @realDonaldTrump Gentle Ben is no match for Putin or if the truth be told even for Hilary. USA needs a winner.""",,False,Sun Oct 25 20:41:30 +0000 2015,725,658382900409278464
31401,Twitter for Android,Hillary Clinton has been involved in corruption for most of her professional life!,,False,Fri Mar 18 00:37:17 +0000 2016,12492,710626092114120708
62649,Twitter for iPad,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6,,False,Wed Oct 26 21:59:15 +0000 2016,33542,791398814049456128
97122,Twitter for Android,"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",,False,Sat Dec 10 12:38:24 +0000 2016,16541,807565127021109252
2779,Twitter for Android,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb. JEB wants Common Core",,False,Sat Jan 23 13:35:35 +0000 2016,935,690890625722396672
15267,Twitter Web Client,Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help. So many New Yorkers devastated. Cruz hates New York!,,False,Mon Apr 18 21:54:52 +0000 2016,6228,722181629528141824
1495,Twitter Web Client,I will be interviewed tonight at 7pm ET by @greta #OnTheRecord,,False,Mon Sep 21 21:40:58 +0000 2015,501,646076681279664128
1501,Twitter Web Client,"Via @USATODAY- ""Amateur hour with the Iran nuclear deal"" http://t.co/vdLxPLPj7i",,False,Tue Sep 08 23:27:47 +0000 2015,1042,641392516403695616
26254,Twitter for iPad,#ImWithYou https://t.co/I8dHzezmY4,,False,Sat Sep 03 11:39:03 +0000 2016,11236,772036179420127232
11094,Twitter for Android,"I will be in Evansville, Indiana, with the great Bobby Knight (who last night endorsed me) at 12:00 this afternoon. See you there!",,False,Thu Apr 28 12:14:37 +0000 2016,3363,725659482819297280
17010,Twitter for iPhone,VOTE #TrumpPence16 on 11/8/16! https://t.co/12zAk8VmgK,,False,Thu Oct 06 21:51:58 +0000 2016,8078,784149222870351872
19275,Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/PHgrT1Nl27,,False,Thu Mar 24 18:14:18 +0000 2016,7480,713066424563052544
52083,Twitter for iPhone,“President Trump Calls the U.S.-France Relationship ‘Unbreakable.’ History Shows He’s Right.” https://t.co/L0gT4rvaJO,,False,Tue Apr 24 18:41:09 +0000 2018,9833,988850347031584768
13133,Twitter for iPhone,"Thank you Dallas, Texas! 
https://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN",,False,Fri Jun 17 02:16:21 +0000 2016,3725,743628318402961408
71867,Twitter for iPhone,"....impartial journalists of a much higher standard, lose all of your phony and non-existent “sources,” and treat t… https://t.co/4IQrWqQMXh",,False,Tue Jan 02 14:53:47 +0000 2018,14707,948205689683562496
2007,Twitter Web Client,... while Tom Brady is guilty because he REPLACED his LEGAL cellphone?,,False,Wed Jul 29 20:54:56 +0000 2015,1278,626496148031864833
1209,Twitter Web Client,Why do people listen to clown @KarlRove on @FoxNews? Spent $430M &amp; lost all races—a Bushy!,,False,Wed Jul 15 15:01:37 +0000 2015,809,621333806511955968
35810,Twitter for iPhone,"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj",,False,Tue Oct 25 00:33:07 +0000 2016,19585,790712761407926272
47883,Twitter for Android,"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!",,False,Mon Oct 24 12:00:02 +0000 2016,23060,790523240351498241
6582,Twitter for Android,"We need strong, tough and brilliant leadership now more than ever!  MAKE AMERICA GREAT AGAIN!",,False,Sun Nov 15 20:48:09 +0000 2015,2842,665994719554572293
15405,Twitter for iPhone,"New national poll released. Join the MOVEMENT &amp; together we will #MakeAmericaGreatAgain! 
https://t.co/3KWOl2ibaW https://t.co/rnU1fkn274",,False,Wed Aug 24 17:24:13 +0000 2016,5480,768499164967739392
79625,Twitter for iPhone,"For the first time since Roe v. Wade, America has a Pro-Life President, a Pro-Life Vice President, a Pro-Life House… https://t.co/waNyHutAab",,False,Wed May 23 00:40:41 +0000 2018,18961,999087688983764992
8446,Twitter for iPhone,"While I have never met @nytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!",,False,Sat Mar 19 04:11:18 +0000 2016,2294,711042337158340608
11250,Twitter for iPhone,"Join me this Wednesday in Phoenix, Arizona at 6pm! #ImWithYou
Tickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ",,False,Tue Aug 30 00:15:51 +0000 2016,4186,770414693869649921
14311,Twitter for Android,Everyone is laughing at the @nytimes for the lame hit piece they did on me and women.I gave them many names of women I helped-refused to use,,False,Sun May 15 11:13:17 +0000 2016,4482,731804642368212992
1337,Twitter for Android,"""@Sandikay60: @realDonaldTrump @DarrenJJordan @stuartpstevens Donald Trump, our next president of the United States! #trump2016""  Thank you.",,False,Wed Oct 07 23:55:42 +0000 2015,682,651908791965847552
27094,Twitter for iPhone,"Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you!
OHIO NBC/WSJ/MARIST POLL
Trump 42% 
Clinton 41%",,False,Thu Oct 13 22:14:56 +0000 2016,9467,786691718062235649
3240,Twitter for Android,"""@SenSanders: I have a message for Donald Trump: No, we’re not going to hate Latinos, we’re not going to hate Muslims.""  I fully agree!",,False,Thu Dec 31 10:28:33 +0000 2015,1114,682508633805041665
6384,Twitter for Android,Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!,,False,Wed Feb 10 23:49:21 +0000 2016,1628,697568064611561472
41705,Twitter for iPhone,Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,,False,Sat Feb 25 18:12:25 +0000 2017,9057,835553050530099200
149205,Twitter for Android,Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,,False,Mon Jan 16 13:54:52 +0000 2017,34148,820992721120854016
99238,Twitter for iPhone,"Just out report: ""United Kingdom crime rises 13% annually amid spread of Radical Islamic terror."" Not good, we must keep America safe!",,False,Fri Oct 20 10:31:50 +0000 2017,26177,921323063945453574
39857,Twitter for iPhone,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to… https://t.co/ivdjRzL6wZ,,False,Thu Oct 20 07:14:05 +0000 2016,17248,789001728632946688
61156,Twitter for iPhone,"In all the time I’ve been President, almost two years, never once did Senator Bill Nelson call me to ask for help f… https://t.co/etmGtXhdmm",,False,Sat Nov 03 21:12:03 +0000 2018,16157,1058829182275411979
18627,Twitter for iPhone,Thank you for sharing Amy. https://t.co/StfzCeaQgH,,False,Sun Oct 16 00:03:33 +0000 2016,8573,787443829146353664
101977,Twitter for iPhone,"Finally, Liddle’ Adam Schiff, the leakin’ monster of no control, is now blaming the Obama Administration for Russia… https://t.co/9HNsbaWwWj",,False,Sun Feb 18 12:22:29 +0000 2018,25906,965199840471810049
1235,Twitter for Android,"Rumor has it that the grubby head of failing @VanityFair Magazine, ""Sloppy"" Graydon Carter, is going to be fired or replaced very soon?",,False,Fri Oct 16 21:33:41 +0000 2015,556,655134544727797760
4133,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016  https://t.co/zIn9Zl4Ukx,,False,Fri Feb 19 20:49:02 +0000 2016,1448,700784179076853761
521,Twitter for Android,"""@BigGstory: @realDonaldTrump is not a politician, he's the leader that America needs""",,False,Fri Jul 03 09:41:50 +0000 2015,219,616904674285879296
114694,Twitter for iPhone,"We lose 300 Americans a week, 90% of which comes through the Southern Border. These numbers will be DRASTICALLY REDUCED if we have a Wall!",,False,Fri Jan 11 02:42:46 +0000 2019,24491,1083554782923632640
1747,Twitter for Android,"""@Dollfinish: @AgsEliza @Citizens4Trump @realDonaldTrump ***Howard Stern Caller day after 9/11 https://t.co/1d9ySVrvty … …""",,False,Tue Dec 01 22:59:01 +0000 2015,1115,671825859762896899
10586,Twitter for iPhone,"THANK YOU- Baton Rouge, Louisiana! WE will #MakeAmericaGreatAgain! #Trump2016 https://t.co/XV7EIe7A2l",,False,Fri Feb 12 03:28:28 +0000 2016,4262,697985595554066437
67459,Twitter for iPhone,“8X more new manufacturing jobs now than with Obama.” @FoxNews  @cvpayne,,False,Tue Oct 16 13:08:24 +0000 2018,15259,1052184484941049857
82353,Twitter for iPhone,"Jeff Flake(y) doesn’t want to protect the Non-Senate confirmed Special Counsel, he wants to protect his future afte… https://t.co/BwxZf2gCDH",,False,Fri Nov 09 17:10:02 +0000 2018,19846,1060942600994050048
115147,Twitter for iPhone,So many positive things going on for the U.S.A. and the Fake News Media just doesn’t want to go there. Same negativ… https://t.co/LBnzRfAkJx,,False,Sun Feb 11 18:21:48 +0000 2018,27881,962753552824365056
34560,Twitter for iPhone,The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored.,,False,Wed Oct 12 19:20:48 +0000 2016,13228,786285509668696065
114667,Twitter for iPhone,"Despite so many false statements and lies, total and complete vindication...and WOW, Comey is a leaker!",,False,Fri Jun 09 10:10:37 +0000 2017,32732,873120139222306817
1285,Twitter for Android,.@seanhannity at 10:00.,,False,Wed Oct 21 00:58:34 +0000 2015,525,656635656404377600
2508,Twitter for iPhone,"(2/2) David brilliantly tells it like it is -- the real deal! Read it! 
https://t.co/9n5CCrefKn",,False,Sat Jan 09 17:56:10 +0000 2016,915,685882772540534785
49093,Twitter for iPhone,"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl",,False,Wed Feb 01 01:01:03 +0000 2017,5939,826596187453153281
18574,Twitter for iPhone,"Thank you West Virginia!
#MakeAmericaGreatAgain #Trump2016 https://t.co/iCGcF21fWY",,False,Wed May 11 00:05:31 +0000 2016,6298,730187041825120257
2590,Twitter for Android,"""@BentleyforTrump: @realDonaldTrump ALL OF AMERICA LOVES TRUMP!👍👍☺ #TrumpOrNobody2016 #MakeAmericaGreatAgain"" Thank you.",,False,Thu Dec 31 05:01:23 +0000 2015,729,682426302218014721
91681,Twitter for Android,"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",,False,Sat Jan 07 15:02:20 +0000 2017,26182,817748207694467072
70434,Twitter for iPad,"I want to thank all of our friends and patriots at the @NRA. We will never fail, and we will always protect your Se… https://t.co/4GCOdVeiqv",,False,Fri May 04 22:56:13 +0000 2018,16677,992538416196804608
4343,Twitter for iPhone,"Thank you for the support, South Carolina! #USSYorktown 
#MakeAmericaGreatAgain #Trump2016 https://t.co/n0Ph35qsKV",,False,Tue Dec 08 04:38:38 +0000 2015,1514,674085654549131264
171259,Twitter for iPhone,The #MarchForLife is so important. To all of you marching --- you have my full support!,,False,Fri Jan 27 16:27:02 +0000 2017,40857,825017279209410561
1022,Twitter Web Client,I'm on @CNN's @AC360 tonight @8pm &amp; @FoxNews' @seanhannity @ 10PM discussing immigration and lots of other things.#LetsMakeAmericaGreatAgain,,False,Thu Jul 09 21:59:25 +0000 2015,483,619264618825969664
56913,Twitter for iPhone,....of the DOJ &amp; FBI are completely out to lunch in terms of exposing and holding those accountable who are respons… https://t.co/uvFohOGAPd,,False,Sat Sep 01 12:32:59 +0000 2018,14495,1035868119884021760
130686,Twitter for iPhone,The United States Senate just passed the biggest in history Tax Cut and Reform Bill. Terrible Individual Mandate (O… https://t.co/uK5NUk2Ymo,,False,Wed Dec 20 06:09:06 +0000 2017,28386,943362605258813441
99174,Twitter for iPhone,"We are breaking all Jobs and Economic Records but, importantly, our Country has TREMENDOUS FUTURE POTENTIAL. We have just begun!",,False,Sat Sep 08 14:51:29 +0000 2018,23055,1038439687252307969
86690,Twitter for iPhone,"Cryin' Chuck Schumer stated recently, ""I do not have confidence in him (James Comey) any longer."" Then acts so indignant.  #draintheswamp",,False,Wed May 10 02:42:52 +0000 2017,26054,862135824745467905
82768,Twitter for iPhone,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,,False,Mon Feb 27 17:06:23 +0000 2017,13950,836261209540288513
89153,Twitter for iPhone,Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama.… https://t.co/cTTqHa3YXL,,False,Mon Dec 04 11:17:05 +0000 2017,23185,937641904338063361
1153,Twitter for Android,"""@cb_beach_bum: Great job @seanhannity you slayed Mr. Sanchez with the #truth thx 4 defending @realDonaldTrump https://t.co/TcNTiAuvrK""",,False,Tue Oct 20 02:53:22 +0000 2015,584,656302157294116864
18566,Twitter for iPhone,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… https://t.co/kfJv5Po0x6",,False,Sat Oct 22 02:41:07 +0000 2016,7600,789657808052621313
61730,Twitter for Android,Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!,,False,Sat Jan 07 03:53:38 +0000 2017,14789,817579925771341825
14142,Twitter for iPhone,"I love you Arizona! Thank you!
#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO",,False,Sun Jun 19 01:10:55 +0000 2016,4463,744336626411700227
2183,Twitter for Android,"Rubio was very disloyal to Bush, his mentor, when he decided to run against him. Both said they ""love"" each other.They don't - word is hate!",,False,Sat Oct 03 11:21:38 +0000 2015,1252,650269472058679296
24938,Twitter for iPhone,"If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!",,False,Wed Jul 13 22:28:44 +0000 2016,7985,753355507721646080
58674,Twitter for Android,Many people would like to see @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!,,False,Tue Nov 22 02:22:16 +0000 2016,19395,800887087780294656
127356,Twitter for iPhone,Peoples lives are being shattered and destroyed by a mere allegation. Some are true and some are false. Some are ol… https://t.co/6Zz5RAeoQe,,False,Sat Feb 10 15:33:35 +0000 2018,33820,962348831789797381
13241,Twitter for Android,"The ""dirty"" poll done by @ABC @washingtonpost is a disgrace. Even they admit that many more Democrats were polled. Other polls were good.",,False,Sun Jun 26 23:13:25 +0000 2016,4538,747206160806219776
9381,Twitter for iPhone,"""Hillary could lose to Trump in Democratic New York""
#MakeAmericaGreatAgain #Trump2016
https://t.co/fQR48CVIbt",,False,Mon Feb 29 15:17:37 +0000 2016,3856,704324651384762368
98419,Twitter for iPhone,"Just spoke to Governor Jerry Brown to let him know that we are with him, and the people of California, all the way!",,False,Wed Nov 14 19:58:17 +0000 2018,16468,1062796884648120320
108221,Twitter for iPhone,Apple prices may increase because of the massive Tariffs we may be imposing on China - but there is an easy solutio… https://t.co/ON4j18aRuj,,False,Sat Sep 08 15:45:28 +0000 2018,26607,1038453273286664193
8257,Twitter for iPhone,"Just landed in Baton Rouge, Louisiana. Reports are out that lines are three quarters of a mile to get in. Wow! #MakeAmericaGreatAgain",,False,Fri Feb 12 01:06:30 +0000 2016,2423,697949869961568256
6265,Twitter for iPhone,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,,False,Sat Jan 23 16:52:17 +0000 2016,2657,690940125014917120
29661,Twitter for iPhone,Thank you! #VoteTrump #ImWithYou https://t.co/SCEq9LqTTj,,False,Tue Sep 06 17:08:51 +0000 2016,11158,773206341296979972
10643,Twitter for iPhone,"THANK YOU!  
#MakeAmericaGreatAgain #Trump2016
https://t.co/nvgOPoo5qf https://t.co/0JCjfbcpJZ",,False,Thu Feb 25 22:16:26 +0000 2016,3960,702980499388669953
71505,Twitter for iPhone,"“Congressman Schiff omitted and distorted key facts” @FoxNews  So, what else is new. He is a total phony!",,False,Sun Feb 25 00:56:35 +0000 2018,17529,967563946063523840
89768,Twitter for iPhone,JFK Files are being carefully released. In the end there will be great transparency. It is my hope to get just about everything to public!,,False,Fri Oct 27 11:38:43 +0000 2017,17733,923876612013248512
122085,Twitter for iPhone,"I called President Putin of Russia to congratulate him on his election victory (in past, Obama called him also). Th… https://t.co/GZNDtLqkop",,False,Wed Mar 21 18:56:14 +0000 2018,26734,976532956557737984
67200,Twitter for Android,"Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad",,False,Sun Nov 27 13:29:30 +0000 2016,15194,802866941820071937
4186,Twitter for Android,"""@lisabrossman:  @ukcatwoman52 @ericnlin @AC360 He is for America! Security for America! Jobs for America! There is no other leader!""",,False,Sat Feb 06 14:44:08 +0000 2016,1259,695981303460712448
83587,Twitter for iPhone,https://t.co/y4chCfEDke,,False,Thu Nov 22 15:12:12 +0000 2018,21351,1065623990746710022
116543,Twitter for Android,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!",,False,Fri Feb 03 11:41:11 +0000 2017,17373,827482059438432260
368,Twitter Web Client,Via @DailyCaller by @samsondunn: “Pastor To Hispanic Congregation Speaks Out On Trump Immigrant Crime Statement” http://t.co/rfWcQ7wcjf,,False,Wed Jul 08 21:13:35 +0000 2015,295,618890698448711680
5198,Twitter for Android,"As I have long stated, we are so tied in with China and Asia that their markets are now taking the U.S. market down. Get smart U.S.A.",,False,Mon Aug 24 13:30:48 +0000 2015,3571,635806464595116032
9988,Twitter for Android,"We are getting reports from many voters that the Cruz people are back to doing very sleazy and dishonest ""pushpolls"" on me. We are watching!",,False,Thu Feb 11 20:39:33 +0000 2016,4053,697882687923752961
21680,Twitter for Android,"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",,False,Tue Jul 19 13:36:43 +0000 2016,6502,755395950089211904
11706,Twitter for Android,"Hillary said ""I really deplore the tone and inflammatory rhetoric of his campaign."" I deplore the death and destruction she caused-stupidity",,False,Thu Dec 24 03:22:59 +0000 2015,5165,679864821823713284
72044,Twitter for iPhone,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",,False,Tue Nov 01 14:14:09 +0000 2016,29193,793456094198759424
64297,Twitter for iPhone,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER!… https://t.co/RnvDOTLvu8,,False,Mon Oct 08 19:27:41 +0000 2018,14536,1049380830395609090
14850,Twitter for iPhone,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: https://t.co/dEoXV6oS3b… https://t.co/RNgCUUqO4X",,False,Thu Oct 27 19:26:05 +0000 2016,6559,791722658358439936
65261,Twitter for iPhone,“Trump just took a giant step towards actual welfare reform” https://t.co/LQlACDDLug,,False,Wed Apr 11 19:47:07 +0000 2018,14817,984155907251687424
91449,Twitter for iPhone,"Google search results for “Trump News” shows only the viewing/reporting of Fake News Media. In other words, they ha… https://t.co/6tOXzdCPsu",,False,Tue Aug 28 15:02:49 +0000 2018,25909,1034456273306243076
70229,Twitter for iPhone,I am landing shortly. Can’t wait to be with our GREAT MILITARY. See you soon! https://t.co/AVLrrOxmm4,,False,Sun Nov 05 00:43:08 +0000 2017,13145,926973117708296192
241,Twitter for Android,"""@sallyvp: @realDonaldTrump Mr. Trump tell America they are fired! Bring some respect and balls back to the USA.""",,False,Mon Jun 22 01:13:59 +0000 2015,80,612790604616085506
62004,Twitter for iPhone,Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will… https://t.co/9is51MvtVx,,False,Thu Aug 02 18:53:58 +0000 2018,12903,1025092358126362630
4001,Twitter for Android,"The failing @nytimes should focus on fair and balanced reporting rather than constant hit jobs on me. Yesterday 3 boring articles, today2!",,False,Thu Nov 26 21:46:31 +0000 2015,1505,669995673945808896
88428,Twitter for iPhone,Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on… https://t.co/XBhLWc1Y4C,,False,Mon Dec 04 12:00:08 +0000 2017,19596,937652739001212928
2217,Twitter for Android,"I am leaving for Sioux City, Iowa - great event (rally).",,False,Tue Oct 27 18:52:20 +0000 2015,873,659080204590174209
63817,Twitter Ads,It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!… https://t.co/ehQanQXiSy,,False,Wed May 17 20:36:02 +0000 2017,12197,864942610191978496
60070,Twitter for iPhone,https://t.co/0a25gApyJ6,,False,Fri Aug 24 16:10:25 +0000 2018,15017,1033023735517863936
7302,Twitter for Android,"At the request of many, and even though I expect it to be a very boring two hours, I will be covering the Democrat Debate live on twitter!",,False,Tue Oct 13 09:43:56 +0000 2015,3914,653868764094722048
39542,Twitter for iPhone,"Wonderful to be in North Dakota with the incredible hardworking men &amp; women @ the Andeavor Refinery. 
Full remarks:… https://t.co/zRRqfDv5qJ",,False,Wed Sep 06 23:20:48 +0000 2017,8071,905571513398693888
7474,Twitter for iPhone,"HAPPY BIRTHDAY to my son, @DonaldJTrumpJr! Very proud of you! #TBT https://t.co/ULerCEOCGX https://t.co/nbxPVdarJM",,False,Thu Dec 31 16:52:38 +0000 2015,1864,682605293856002048
1955,Twitter for Android,"""@THR: Trump's Wife, Children Open Up About GOP Candidate: ""There’s No One Else Like Him"" https://t.co/wOn9AwEyNk https://t.co/WXsq41nK17""",,False,Sat Nov 21 23:01:58 +0000 2015,824,668202722533994498
33691,Twitter for iPhone,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,,False,Tue Oct 25 01:27:16 +0000 2016,14366,790726388978515968
85530,Twitter for iPhone,"South Korea is finding, as I have told them, that their talk of appeasement with North Korea will not work, they only understand one thing!",,False,Sun Sep 03 11:46:07 +0000 2017,22601,904309527381716992
116795,Twitter for iPhone,"Thank you to all of America's brave police, deputies, sheriffs, and federal law enforcement on National Law Enforce… https://t.co/MUgdVhnjb8",,False,Wed Jan 09 19:31:29 +0000 2019,26808,1083083858357248000
51226,Twitter for Android,"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",,False,Thu Dec 15 13:09:14 +0000 2016,9479,809384826193276928
69473,Twitter for iPhone,"The Democrats have said some of the worst things about James Comey, including the fact that he should be fired, but now they play so sad!",,False,Wed May 10 11:10:48 +0000 2017,17031,862263649821503489
11197,Twitter for Android,"I, along with almost everyone else, have so little confidence in President Obama. He has a horrible attitude-a man who is resigned to defeat",,False,Tue Nov 17 13:19:03 +0000 2015,5184,666606474613886976
65562,Twitter for iPhone,It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.,,False,Sun May 28 12:33:03 +0000 2017,15648,868807327130025984
48201,Twitter for iPhone,I will be interviewed by @MariaBartiromo at 10:00 A.M. on @FoxNews,,False,Sun Jul 01 12:00:03 +0000 2018,7634,1013391783533989888
